Mod_ID,Modal,Modal_Slug,Brand_ID,Body_Type,Status_Modal
3234,Koleos,koleos,32,SUV,Publish
3235,Koleos,koleos,32,SUV,Publish
3236,"Megane Hatchback",megane-hatchback,32,Hatchback,Publish
3237,"Megane Hatchback",megane-hatchback,32,Hatchback,Publish
3238,Spectre,spectre,65,Coupe,Publish
3239,Ghost,ghost,65,Sedan,Publish
3240,Ghost,ghost,65,Sedan,Publish
3241,Dawn,dawn,65,Convertible,Publish
3242,Wraith,wraith,65,Coupe,Publish
3243,Dawn,dawn,65,Convertible,Publish
3244,Wraith,wraith,65,Coupe,Publish
3245,Phantom,phantom,65,Sedan,Publish
3246,Cullinan,cullinan,65,SUV,Publish
3247,Phantom,phantom,65,Sedan,Publish
3248,"Al Reem",al-reem,51,SUV,Publish
3249,"Al Reem",al-reem,51,SUV,Publish
3250,S24,s24,51,"Pick up Truck",Publish
3251,S24,s24,51,"Pick up Truck",Publish
3252,5,5,72,SUV,Publish
3253,5,5,72,SUV,Publish
3254,Octavia,octavia,43,Sedan,Publish
3255,Fabia,fabia,43,Hatchback,Publish
3256,Kushaq,kushaq,43,"Compact SUV",Publish
3257,Scala,scala,43,Hatchback,Publish
3258,Scala,scala,43,Hatchback,Publish
3259,Kamiq,kamiq,43,SUV,Publish
3260,Scala,scala,43,Hatchback,Publish
3261,Kamiq,kamiq,43,SUV,Publish
3262,Octavia,octavia,43,Sedan,Publish
3263,Superb,superb,43,Sedan,Publish
3264,Karoq,karoq,43,SUV,Publish
3265,Octavia,octavia,43,Sedan,Publish
3266,Kodiaq,kodiaq,43,SUV,Publish
3267,Karoq,karoq,43,SUV,Publish
3268,Superb,superb,43,Sedan,Publish
3269,Kodiaq,kodiaq,43,SUV,Publish
3270,Superb,superb,43,Sedan,Publish
3271,Kodiaq,kodiaq,43,SUV,Publish
3272,ET5,et5,61,SUV,Publish
3273,DX3,dx3,81,SUV,Publish
3274,DX5,dx5,81,SUV,Publish
3275,DX7,dx7,81,SUV,Publish
3276,"DX7 Nova",dx7-nova,81,SUV,Publish
3277,WRX,wrx,47,Sedan,Publish
3278,WRX,wrx,47,Sedan,Publish
3279,WRX,wrx,47,Sedan,Publish
3280,BRZ,brz,47,Coupe,Publish
3281,BRZ,brz,47,Coupe,Publish
3282,Impreza,impreza,47,Sedan,Publish
3283,XV,xv,47,,Publish
3284,Legacy,legacy,47,Sedan,Publish
3285,XV,xv,47,,Publish
3286,Crosstrek,crosstrek,47,SUV,Publish
3287,Crosstrek,crosstrek,47,SUV,Publish
3288,Legacy,legacy,47,Sedan,Publish
3289,Outback,outback,47,SUV,Publish
3290,Forester,forester,47,SUV,Publish
3291,Forester,forester,47,SUV,Publish
3292,"Swift Sport",swift-sport,41,Hatchback,Publish
3293,"Grand Vitara",grand-vitara,41,SUV,Publish
3294,"Grand Vitara",grand-vitara,41,SUV,Publish
3295,"Grand Vitara",grand-vitara,41,SUV,Publish
3296,Dzire,dzire,41,Sedan,Publish
3297,Dzire,dzire,41,Sedan,Publish
3298,Baleno,baleno,41,Hatchback,Publish
3299,Ciaz,ciaz,41,Sedan,Publish
3300,Swift,swift,41,Hatchback,Publish
3301,Ertiga,ertiga,41,MPV,Publish
3302,Jimny,jimny,41,"compact SUV",Publish
3303,Baleno,baleno,41,Hatchback,Publish
3304,Ciaz,ciaz,41,Sedan,Publish
3305,Ertiga,ertiga,41,MPV,Publish
3306,Jimny,jimny,41,"compact SUV",Publish
3307,Swift,swift,41,Hatchback,Publish
3308,Vitara,vitara,41,SUV,Publish
3309,300,300,67,SUV,Publish
3310,300,300,67,SUV,Publish
3311,500,500,67,Hatchback,Publish
3312,500,500,67,Hatchback,Publish
3313,"Model Y",model-y,59,SUV,Publish
3314,"Model Y",model-y,59,SUV,Publish
3315,"Model Y",model-y,59,SUV,Publish
3316,Cybertruck,cybertruck,59,"Pick up Truck",Publish
3317,Cybertruck,cybertruck,59,"Pick up Truck",Publish
3318,"Model 3",model-3,59,Sedan,Publish
3319,"Model 3",model-3,59,Sedan,Publish
3320,"Model 3",model-3,59,Sedan,Publish
3321,"Model S",model-s,59,Sedan,Publish
3322,"Model X",model-x,59,SUV,Publish
3323,"Model X",model-x,59,SUV,Publish
3324,"Model S",model-s,59,Sedan,Publish
3325,Innova,innova,3,MPV,Publish
3326,Innova,innova,3,MPV,Publish
3327,Innova,innova,3,MPV,Publish
3328,Innova,innova,3,MPV,Publish
3329,"Yaris Sedan",yaris-sedan,3,Sedan,Publish
3330,"Yaris Sedan",yaris-sedan,3,Sedan,Publish
3331,"Land Cruiser",land-cruiser,3,SUV,Publish
3332,"Land Cruiser",land-cruiser,3,SUV,Publish
3333,"Land Cruiser",land-cruiser,3,SUV,Publish
3334,"Land Cruiser",land-cruiser,3,SUV,Publish
3335,"Land Cruiser",land-cruiser,3,SUV,Publish
3336,"Land Cruiser",land-cruiser,3,SUV,Publish
3337,"Land Cruiser",land-cruiser,3,SUV,Publish
3338,"Land Cruiser",land-cruiser,3,SUV,Publish
3339,Hilux,hilux,3,"Pick up Truck",Publish
3340,Hilux,hilux,3,"Pick up Truck",Publish
3341,Rav4,rav4,3,"Crossover SUV",Publish
3342,Corolla,corolla,3,Sedan,Publish
3343,Corolla,corolla,3,Sedan,Publish
3344,"Land Cruiser Prado",land-cruiser-prado,3,SUV,Publish
3345,"Land Cruiser Prado",land-cruiser-prado,3,SUV,Publish
3346,Avalon,avalon,3,,Publish
3347,Camry,camry,3,Sedan,Publish
3348,Camry,camry,3,Sedan,Publish
3349,Sequoia,sequoia,3,suv,Publish
3350,Sequoia,sequoia,3,suv,Publish
3351,Yaris,yaris,3,Hatchback,Publish
3352,Yaris,yaris,3,Hatchback,Publish
3353,Prius,prius,3,Sedan,Publish
3354,Prius,prius,3,Sedan,Publish
3355,"Land Cruiser Pick Up",land-cruiser-pick-up,3,,Publish
3356,Raize,raize,3,"Compact SUV",Publish
3357,Raize,raize,3,"Compact SUV",Publish
3358,Raize,raize,3,"Compact SUV",Publish
3359,Raize,raize,3,"Compact SUV",Publish
3360,Liteace,liteace,3,,Publish
3361,Veloz,veloz,3,MPV,Publish
3362,"Urban Cruiser",urban-cruiser,3,SUV,Publish
3363,"Urban Cruiser",urban-cruiser,3,SUV,Publish
3364,Crown,crown,3,Sedan,Publish
3365,Crown,crown,3,Sedan,Publish
3366,Avanza,avanza,3,MPV,Publish
3367,Avanza,avanza,3,MPV,Publish
3368,Rush,rush,3,SUV,Publish
3369,Corolla,corolla,3,Sedan,Publish
3370,Rush,rush,3,SUV,Publish
3371,Corolla,corolla,3,Sedan,Publish
3372,Corolla,corolla,3,Sedan,Publish
3373,"C HR",c-hr,3,SUV,Publish
3374,Rav4,rav4,3,"Crossover SUV",Publish
3375,"Corolla Cross",corolla-cross,3,Crossover,Publish
3376,"C HR",c-hr,3,SUV,Publish
3377,Camry,camry,3,Sedan,Publish
3378,"Corolla Cross",corolla-cross,3,Crossover,Publish
3379,Rav4,rav4,3,"Crossover SUV",Publish
3380,Hiace,hiace,3,,Publish
3381,Innova,innova,3,MPV,Publish
3382,Hiace,hiace,3,,Publish
3383,Fortuner,fortuner,3,SUV,Publish
3384,Camry,camry,3,Sedan,Publish
3385,Rav4,rav4,3,"Crossover SUV",Publish
3386,Previa,previa,3,MPV,Publish
3387,Camry,camry,3,Sedan,Publish
3388,Rav4,rav4,3,"Crossover SUV",Publish
3389,Rav4,rav4,3,"Crossover SUV",Publish
3390,"Land Cruiser Pick Up",land-cruiser-pick-up,3,,Publish
3391,Hilux,hilux,3,"Pick up Truck",Publish
3392,Hilux,hilux,3,"Pick up Truck",Publish
3393,Previa,previa,3,MPV,Publish
3394,Fortuner,fortuner,3,SUV,Publish
3395,"Land Cruiser Pick Up",land-cruiser-pick-up,3,,Publish
3396,Highlander,highlander,3,SUV,Publish
3397,"Land Cruiser Prado",land-cruiser-prado,3,SUV,Publish
3398,Fortuner,fortuner,3,SUV,Publish
3399,"Land Cruiser Prado",land-cruiser-prado,3,SUV,Publish
3400,"FJ Cruiser",fj-cruiser,3,SUV,Publish
3401,Highlander,highlander,3,SUV,Publish
3402,Supra,supra,3,Coupe,Publish
3403,Supra,supra,3,Coupe,Publish
3404,Supra,supra,3,Coupe,Publish
3405,"FJ Cruiser",fj-cruiser,3,SUV,Publish
3406,Coaster,coaster,3,,Publish
3407,Granvia,granvia,3,Minivan,Publish
3408,Touareg,touareg,38,SUV,Publish
3409,Tiguan,tiguan,38,SUV,Publish
3410,Tiguan,tiguan,38,SUV,Publish
3411,"Golf R",golf-r,38,Hatchback,Publish
3412,T-Roc,t-roc,38,SUV,Publish
3413,Jetta,jetta,38,,Publish
3414,Jetta,jetta,38,,Publish
3415,T-Roc,t-roc,38,SUV,Publish
3416,Passat,passat,38,Sedan,Publish
3417,Jetta,jetta,38,,Publish
3418,T-Roc,t-roc,38,SUV,Publish
3419,Beetle,beetle,38,,Publish
3420,Passat,passat,38,Sedan,Publish
3421,Arteon,arteon,38,Sedan,Publish
3422,Teramont,teramont,38,SUV,Publish
3423,Tiguan,tiguan,38,SUV,Publish
3424,Tiguan,tiguan,38,SUV,Publish
3425,Teramont,teramont,38,SUV,Publish
3426,Arteon,arteon,38,Sedan,Publish
3427,Arteon,arteon,38,Sedan,Publish
3428,"Golf GTI",golf-gti,38,Hatchback,Publish
3429,Tiguan,tiguan,38,SUV,Publish
3430,Teramont,teramont,38,SUV,Publish
3431,Touareg,touareg,38,SUV,Publish
3432,Arteon,arteon,38,Sedan,Publish
3433,"Golf GTI",golf-gti,38,Hatchback,Publish
3434,Golf,golf,38,,Publish
3435,Teramont,teramont,38,SUV,Publish
3436,Touareg,touareg,38,SUV,Publish
3437,Touareg,touareg,38,SUV,Publish
3438,S90,s90,35,Sedan,Publish
3439,XC90,xc90,35,SUV,Publish
3440,XC90,xc90,35,SUV,Publish
3441,C40,c40,35,SUV,Publish
3442,C40,c40,35,SUV,Publish
3443,"XC40 Recharge",xc40-recharge,35,SUV,Publish
3444,XC40,xc40,35,SUV,Publish
3445,XC40,xc40,35,SUV,Publish
3446,XC60,xc60,35,SUV,Publish
3447,S60,s60,35,Sedan,Publish
3448,S90,s90,35,Sedan,Publish
3449,XC60,xc60,35,SUV,Publish
3450,XC60,xc60,35,SUV,Publish
3451,S90,s90,35,Sedan,Publish
3452,"Fenyr SuperSport",fenyr-supersport,90,Coupe,Publish
3453,"Lykan HyperSport",lykan-hypersport,90,Coupe,Publish
3454,"SandRacer 500GT",sandracer-500gt,89,SUV,Publish
3455,Rich,rich,78,"Pick up Truck",Publish
3456,Rich,rich,78,"Pick up Truck",Publish
3457,E200,e200,53,Hatchback,Publish
3458,T300,t300,53,SUV,Publish
3459,T300,t300,53,SUV,Publish
3460,"T600 Sport",t600-sport,53,SUV,Publish
3461,"T600 Sport",t600-sport,53,SUV,Publish
3462,T700,t700,53,SUV,Publish
3463,T700,t700,53,SUV,Publish
3464,T700,t700,53,SUV,Draft
3465,T700,t700,53,SUV,Draft
3466,Seal,seal,2,Sedan,Draft
3467,Seal,seal,2,Sedan,Publish
,paul brand,paul-brand,342,Sedan,Publish
